scraper_name,url,source
DocumentCenterAgendaMinutesScraper,https://www.concordiaks.org/government/minutes.php,test_file
BolingbrookScraper,https://www.bolingbrook.gov/planning,test_file
PlanningRctlmaPlanningCommissionScraper,https://planning.rctlma.org/planning-commission-meetings,test_file
LewistownScraper,https://lewistownillinois.org/category/minutes/recordings/,test_file
CityOfHillsboroScraper,https://www.guadalupeaz.org/node/951/minutes/2025,test_file
MaineAudioScraper,https://legislature.maine.gov/Audio/#senate_chamber,test_file
DocumentCenterAgendaMinutesScraper,https://www.villageofmonee.org/DocumentCenter/Index/23,test_file
MyRuralWaterScraper,https://grady7.myruralwater.com/board-meetings-and-minutes,test_file
BufordCityScraper,https://www.cityofbuford.com/AgendasandMinutes.aspx,test_file
CityOfHillsboroScraper,https://www.cityofhillsboro.net/node/691/minutes/2025,test_file
GovMeetingTableScraper,https://www.pipestone-county.com/government/agendas___minutes/index.php,test_file
VillageOfDeltaScraper,https://www.villageofdelta.org/council-minutes/,test_file
DocumentCenterAgendaMinutesScraper,https://hardeevillesc.gov/DocumentCenter/Index/69,test_file
GrandTraverseScraper,https://www.tacm.tv/govtv_gtcolist.asp,test_file
SpectrumStreamScraper,https://spectrumstream.com/streaming/arcadia/live.cfm,test_file
DocumentCenterScraper,https://www.bayharborislands-fl.gov/documentcenter,test_file
BaldwinCityScraper,https://www.baldwincity.gov/document-categories/council-documents,test_file
DoubleOakTXScraper,https://doubleoak.texas.gov/agendas-minutes,test_file
UniversityParkILScraper,https://university-park-il.com/agendalist/index.php,test_file
BayonneNJScraper,https://www.bayonnenj.org/Meetings,test_file
IsoNECommitteeScraper,https://www.iso-ne.com/committees/planning/planning-advisory,test_file
DoylestownpaScraper,https://doylestownpa.org/government/meetings/,test_file
BataviaPlanCommissionScraper,https://www.bataviail.gov/documents/city-government/city-council%2C-commissions%2C-boards/agendas-%26-minutes/plan-commission-%26-zoning-board-of-appeals/22165211,test_file
AuroraGovScraper,https://www.auroragov.org/city_hall/boards___commissions/planning___zoning_commission,test_file
CityOfJacksonScraper,https://cityofjacksonga.com/index.php/government/agendas-minutes/2-city-council,test_file
SouthDakotaLegislatureScraper,https://www.sd.net/blogs/archive/,test_file
CityOfBartlesvilleScraper,https://www.cityofbartlesville.org/city-government/boards-committees-commissions/bartlesville-city-planning-commission/,test_file
DocumentCenterAgendaMinutesScraper,https://www.ci.quartzsite.az.us/government/boards___committees/planning___zoning_commission.php,docstring
HusdSchoolsScraper,https://www.husdschools.org/district/school-board/board-minutes/board-minutes-2025,test_file
DocumentCenterAgendaMinutesScraper,https://www.uintacountywy.gov/DocumentCenter,test_file
AdaOKScraper,https://adaok.com/MeetingDocuments/,test_file
TarrantCountyScraper,https://agendamgmtprod.tarrantcountytx.gov/,test_file
AndoverTVScraper,https://andovertv.org/town_meetings,test_file
DocumentCenterAgendaMinutesScraper,https://www.whitepinecounty.net/DocumentCenter/Index/,test_file
CityOfBristowOKScraper,https://www.cityofbristowok.org/meetingagendas,test_file
DocumentCenterAgendaMinutesScraper,https://www.spcity.org/DocumentCenter,test_file
DocumentCenterScraper,https://capitolheightsmd.gov/DocumentCenter,test_file
IbervilleScraper,https://ibervilleparish.com/parish-council/videos/,test_file
SacramentoGranicusScraper,https://sacramento.granicus.com/viewpublisher.php?view_id=22,test_file
TownOfEvansScraper,https://townofevansny.gov/docs/agendas-recordings-minutes/planning-board/,test_file
AnaheimElementaryScraper,https://anaheimelementary.org/board-of-education/2024-25-board-meetings-agendas-minutes-presentations/,test_file
GridleyCityScraper,http://gridley.ca.us/government-and-departments/city-council/,test_file
SenateCAScraper,https://www.senate.ca.gov/media-archive,test_file
BoardYearMeetingsScraper,https://www.northamptontownship.com/government/meeting-schedules/,docstring
IsoNECommitteeScraper,https://www.iso-ne.com/committees/planning/topac,test_file
HbuhsdScraper,https://www.hbuhsd.edu/apps/pages/board-minutes,test_file
ArchiveAspxScraper,https://www.storycountyiowa.gov/Archive.aspx?AMID=72,test_file
SierraVistaAZScraper,https://www.weho.org/city-government/download-documents/-folder-506,test_file
NyisoScraper,https://www.nyiso.com/business-issues-committee-bic-,test_file
SuiteOneMediaScraper,https://wickenburgaz.suiteonemedia.com/#recentEvents,test_file
TnLegVideoScraper,https://wapp.capitol.tn.gov/apps/videowrapper/default.aspx?CommID=401000,test_file
HusdSchoolsScraper,https://www.husdschools.org/district/school-board/board-agendas-and-public-hearing-notices/board-agendas-2024-and-public-hearing-notices,test_file
PitmanNJScraper,https://www.altamontks.com/connect/city_council/agendas___minutes.php,test_file
ToggleAllpastScraper,https://www.locustgrove-ga.gov/our-government/meeting-calendar-agendas/-toggle-allpast,test_file
HoustonTXAgendaScraper,https://www.houstontx.gov/citysec/agenda/agendaindex.html,test_file
FileproScraper,https://walton.civicweb.net/filepro/documents/493919/,test_file
AuroraGovScraper,https://www.auroragov.org/cms/One.aspx?portalId=16242704&pageId=16446413#agendas,test_file
DGTownshipScraper,https://www.dgtownship.com/clerk/#board-meetings,test_file
PicoRiveraPCScraper,https://www.pico-rivera.org/our-city/city-commissions/planning-commission/,docstring
AgendaPublicScraper,https://davie.novusagenda.com/agendapublic/,test_file
DorchesterPCScraper,https://dorchestercountymd.com/planning-zoning/planning-commission/,test_file
MePscDocketScraper,https://mpuc-cms.maine.gov/CQM.Public.WebUI/Common/AdvanceSearch.aspx,test_file
IsoNECommitteeScraper,https://www.iso-ne.com/committees/key-projects/implemented/new-englands-future-grid-initiative-key-project/,test_file
OnbaseAgendaOnlineScraper,https://gilbertaz.databankcloud.com/GilbertAgendaOnline,test_file
CoPscDocketScraper,https://www.dora.state.co.us/pls/efi/EFI_Search_UI.search,test_file
AssemblyCAScraper,https://www.assembly.ca.gov/media-archive,test_file
PjmVideoScraper,https://videos.pjm.com/category/Stakeholder+Meetings/57735491,test_file
OmsBoardScraper,https://www.misostates.org/index.php/meetings/board,test_file
JerseyCityNJScraper,https://data.jerseycitynj.gov/explore/dataset/pb-agendas-2024/information/,test_file
CityOfGarnettScraper,https://www.simplygarnett.com/page/past-meetings-copy,test_file
GovMeetingTableScraper,https://www.leavenworthcounty.gov/government/county_commission/agenda.php,test_file
NewarkCAScraper,https://www.newarkca.gov/departments/city-manager-s-office/meetings-agendas-minutes-copy,test_file
PendergrassScraper,https://cityofpendergrass.net/minutes-agendas/,test_file
SierraVistaAZScraper,https://www.sierravistaaz.gov/government/city-council/council-documents/-folder-155,test_file
ChicityClerkScraper,https://chicityclerkelms.chicago.gov/Meetings/,test_file
SanTanValleyScraper,https://www.santanvalley.com/town-council-live,test_file
DesMoinesCountyScraper,https://desmoinescounty.iowa.gov/board_of_supervisors/meetings_minutes/,test_file
ChicagoClerkMinutesScraper,https://www.chicityclerk.com/legislation-records/journals-and-reports/council-meeting-reports,test_file
MyChoctawScraper,https://www.mychoctaw.org/documents/government/agenda-center/city-council---choctaw-utilities-authority/21271713,test_file
DocumentCenterScraper,https://www.villageofmonee.org/DocumentCenter/Index/23,test_file
